#tr1,tr2,id,dam,c1n1,c1c1,c1n2,c1c2,c2n1,c2c1,f11,f12,f13,f21,f22,f23,f24,mu
189.10632515487,1602.47414592144,9926,3399,7209038,2.69818632910028,4430092,19.4341056072153,737510,19.5767956692725,7209038,9904011,7220490,6232915,7746634,7983826,9916940,1
-13.0125268936212,-999999,4346,9476,7209038,2.47327767685056,2269977,13.9830171503127,737510,-0.760993473231792,7209038,2269977,1097021,6232915,3613497,7983826,2848016,1
-36.7601992631613,-999999,3927,9351,7209038,2.34969452535734,9913031,12.5120903947391,737510,6.50900707580149,7209038,7504877,1031188,6232915,3652985,7568842,9197038,1
0.084085815824965,303.123001232908,1260,4134,7209038,1.21504259295762,4430092,14.7578821913339,737510,-1.78334846626967,8757731,5387199,4429547,6232915,5339430,879353,5745391,1
-999999,98.5862936481036,2163,5096,7209038,1.11881752964109,4867921,17.8818403300829,737510,8.39212093269452,7209038,8474487,7355780,6232915,8375141,3177513,7425226,1
-3.73310953186728,1622.18588640563,5201,2638,7209038,2.9223208790645,5387199,18.3937043370679,737510,19.6085004624911,8757731,2269977,6054572,6232915,3613497,7983826,9197038,1
115.669627195228,-999999,5807,7023,7209038,2.45939799491316,7504877,19.8342630057596,737510,-8.30567568773404,7209038,9904011,9084988,6232915,2368609,3177513,6402759,1
-63.2450465767467,-18.573169154896,5320,4412,7209038,1.98110794043168,8512316,11.6641209064983,737510,5.24438695982099,7209038,5387199,706466,6232915,4149367,1425618,6224076,1
-999999,-6.6422800253179,8669,4769,7209038,2.76191746490076,2269977,18.4742125635967,737510,3.74515431467444,7209038,2284057,1222159,6232915,5478188,3680575,6402759,1
41.5255914388222,210.884279556091,2482,3170,7209038,2.15845722984523,4430092,16.4829469751567,737510,10.2004930237308,7209038,2430280,2112836,6232915,7746634,30006,5643558,1
-999999,1434.56846187949,2710,4532,7209038,2.38867344381288,2269977,18.9053668431006,737510,18.8252375670709,8757731,9904011,6681458,6232915,6823426,7024981,5590216,1
14.5218767492294,-999999,1129,2787,7209038,2.82208183873445,5387199,15.845353032928,737510,10.2128709852695,8757731,4867921,706466,6232915,2017383,3680575,1656955,1
-19.5524953920304,55.2855705388376,7278,9220,7209038,2.67571240011603,8512316,14.1899903258309,737510,7.57679197704419,7209038,7504877,7355780,6232915,2368609,9050983,4318676,1
-11.4230643508295,921.412479235341,2906,4532,7209038,2.02877624100074,4867921,11.6639572987333,737510,-6.38097596121952,8757731,4430092,9480035,6232915,8635465,4045517,4128062,1
42.991242606346,1193.11861225888,2559,2649,7209038,2.25316455820575,2430280,17.222598826047,737510,-7.7934465976432,8757731,9913031,1097021,6232915,4149367,9050983,262385,1
90.5707355146747,136.986382256641,8360,5096,7209038,2.59039055602625,2269977,19.3252621754073,737510,0.75832043774426,8757731,4867921,1031188,6232915,4766724,5818999,6764411,1
17.1602807665923,663.25060254013,3367,4290,7209038,2.88762717228383,2269977,12.6580531708896,737510,-4.59404371678829,7209038,8474487,2112836,6232915,8375141,6714701,9006295,1
3.8922889400982,-999999,2622,8699,7209038,1.08862949814647,7504877,13.6835254100151,737510,8.52235911879689,7209038,2430280,9084988,6232915,7746634,7024981,7658486,1
-7.08055291074972,-5.37495437716814,7653,1699,7209038,2.50696601253003,4867921,15.6593867577612,737510,6.11581929726526,7209038,5387199,2372516,6232915,4149367,7334275,6764411,1
145.224483734764,509.13065678089,9348,3111,7209038,2.36944807367399,2430280,10.4450644413009,737510,-3.59490933362395,7209038,2430280,2372516,6232915,5478188,5940176,9916940,1
80.0624068081856,137.074091270676,3991,4290,7209038,2.24475450394675,8474487,11.1242583673447,737510,0.117425585631281,8757731,7504877,6681458,6232915,1344208,5818999,6354820,1
-32.4305434441204,1508.39131061425,6207,4134,7209038,2.98699200013652,4867921,10.7109590480104,737510,19.1136183845811,7209038,9913031,7415635,6232915,3613497,879353,6956414,1
-16.4137114005029,337.499417234865,4565,7316,7209038,2.27130547072738,2284057,13.2216187147424,737510,11.5849658474326,7209038,2269977,5289215,6232915,7746634,3680575,4324002,1
-3.17490425228396,363.83819458719,9274,2638,7209038,2.31184857944027,2269977,14.1435799165629,737510,11.6539074410684,8757731,8474487,5605410,6232915,4766724,5818999,5418365,1
20.9120141684561,117.734033983362,2751,9476,7209038,2.45489448960871,8474487,16.1538918595761,737510,0.585761931724846,7209038,8474487,1222159,6232915,3613497,7024981,7658486,1
-124.153660405735,981.072789967975,1636,7770,7209038,2.17037080461159,4867921,18.7529527768493,737510,16.2828145851381,8757731,2430280,8360801,6232915,1344208,30006,6371188,1
101.271359664681,30.6082670559318,1915,8285,7209038,2.15054525947198,2430280,18.4063336742111,737510,7.38594727357849,7209038,2269977,3358978,6232915,7746634,524706,7658486,1
-53.0233134109083,587.885229828396,2459,3394,7209038,1.06941450992599,2284057,17.3679002956487,737510,-4.27139323670417,7209038,4430092,2993368,6232915,5478188,2764769,4324002,1
-77.8394103710086,28.0454469491809,8762,6266,7209038,2.5740451104939,8512316,18.9902187953703,737510,3.0590211157687,7209038,2430280,6647604,6232915,7746634,4296397,1656955,1
-12.6820608489079,73.2229029383605,2376,3843,7209038,1.36190591054037,4430092,13.9077116688713,737510,8.06149947922677,8757731,2430280,7415635,6232915,2368609,6289800,6402759,1
4.77621281037969,429.920030662023,6835,3394,7209038,1.33665420673788,4867921,15.317097955849,737510,-2.83960660221055,7209038,4430092,1725155,6232915,2017383,2380241,5745391,1
200.446094649969,-14.987212937285,4843,7770,7209038,1.96088367793709,7504877,10.4063644097187,737510,5.69908138830215,8757731,5387199,2271661,6232915,4149367,524706,3040826,1
8.02956298056682,-999999,3909,7118,7209038,1.48508878145367,8474487,15.1188464765437,737510,-8.81386704742908,7209038,4430092,105561,6232915,4149367,4045517,4674785,1
-999999,590.383390160919,7752,6266,7209038,1.68519271723926,2269977,11.5420765290037,737510,13.8384926295839,8757731,9913031,75427,6232915,3652985,5818999,6354820,1
-3.18071871545321,314.537987316085,4473,7213,7209038,2.43462977604941,8512316,16.2077369354665,737510,11.2097512721084,8757731,4867921,3404424,6232915,8375141,3680575,9916940,1
1.94082363826302,232.479490609692,4439,8699,7209038,2.74168461561203,4867921,13.784777300898,737510,10.2817922178656,7209038,9913031,6054572,6232915,9334189,3115109,5842916,1
-7.96711418054894,482.010829558652,2531,7770,7209038,1.50801415974274,5387199,14.7049645194784,737510,12.844790040981,8757731,8474487,5605410,6232915,4766724,8268867,3340044,1
2.26586478893217,903.457027977336,6111,5195,7209038,2.58519365591928,2269977,13.0362406349741,737510,15.9079551929608,7209038,2284057,3763936,6232915,8635465,6289800,3951130,1
-13.1224372411543,19.0072718027155,9574,1699,7209038,2.14296795194969,4867921,12.7949358941987,737510,6.07210811926052,8757731,4430092,9957164,6232915,8375141,8268867,7658486,1
-8.85233100788921,6.17082710322008,7542,4532,7209038,2.06091305986047,4867921,12.2920541185886,737510,6.9328181585297,7209038,5387199,6647604,6232915,8635465,8033942,3973109,1
-12.8559609748077,1501.26355307083,7732,9695,7209038,2.56909227976575,9913031,15.0944595364854,737510,-9.28559596184641,8757731,9913031,7256114,6232915,9334189,30006,9197038,1
-999999,26.8795809401699,5895,2967,7209038,2.85398363042623,4430092,15.758220187854,737510,2.87739477353171,7209038,9904011,7698602,6232915,5646929,8033942,2556609,1
-0.639577895306734,-999999,3053,2303,7209038,2.24337070155889,5387199,18.0394635931589,737510,9.9834895809181,8757731,4867921,9957164,6232915,2368609,30006,6224076,1
54.7091820162684,1573.57252136287,1979,3641,7209038,2.2916857721284,2269977,11.2160848942585,737510,19.3154455395415,7209038,8474487,4986451,6232915,2017383,7568842,6968795,1
1.42790159461316,860.475390595049,4125,7641,7209038,1.86878792429343,8474487,14.1703034588136,737510,15.6840431690216,8757731,4430092,4492764,6232915,7746634,6714701,6224076,1
43.5237299599322,973.671238448111,8427,9324,7209038,1.86429919721559,2269977,10.5195981799625,737510,16.4506200212054,7209038,9904011,9156899,6232915,6823426,5940176,2132045,1
-6.60284541281332,365.919787964084,2733,7770,7209038,2.9502235725522,4867921,13.2596109365113,737510,12.0230332622305,8757731,2430280,9480035,6232915,6823426,5940176,3340044,1
-999999,1676.45851056583,6939,8787,7209038,1.61551783047616,7504877,11.6431000852026,737510,19.8966534109786,7209038,4430092,7256114,6232915,1344208,30006,4128062,1
121.391640080949,1185.62876303573,7187,9324,7209038,1.91433589952067,2430280,18.9713496644981,737510,17.479759696871,7209038,7504877,105561,6232915,7746634,524706,4674785,1
-30.5232911539775,-999999,9787,4412,7209038,2.41322961868718,9913031,12.4553083977662,737510,-1.2146940943785,8757731,4867921,9084988,6232915,8375141,2380241,8271929,1
-127.946298907422,-999999,7545,3399,7209038,2.62206169823185,2284057,18.8141406094655,737510,4.27034083520994,7209038,5387199,1725155,6232915,8635465,6289800,368151,1
30.2883936412638,7.54559528528368,3158,9476,7209038,1.61342819640413,4430092,16.5829006885178,737510,6.27364632906392,8757731,8474487,1961711,6232915,4149367,7983826,7877688,1
-32.0280097613621,38.6352664312655,3958,9351,7209038,2.35611109668389,2269977,14.1812598099932,737510,2.36174342921004,8757731,2269977,7355780,6232915,2368609,3115109,7425226,1
78.2198566355127,120.564307342104,5956,4134,7209038,2.56859857356176,8474487,11.3105773017742,737510,0.614159351680428,8757731,8474487,1725155,6232915,8635465,4296397,9948498,1
86.4473540876778,1364.80462548952,9405,5096,7209038,2.72032295633107,4430092,17.7822669991292,737510,-8.72092509642243,8757731,4867921,2112836,6232915,4149367,524706,3040826,1
219.954929373144,61.029831714622,5040,2638,7209038,2.23654692154378,7504877,10.5903403856792,737510,2.27589189773425,8757731,4430092,9480035,6232915,2017383,4296397,9006295,1
-5.41226786330056,-999999,4642,7023,7209038,1.3770562550053,2269977,15.3218158031814,737510,6.53456583851948,7209038,2269977,7415635,6232915,4149367,5818999,9006295,1
-19.0142859821899,964.842587601514,2245,4412,7209038,2.80987990554422,4867921,15.9276424231939,737510,-6.52672304306179,8757731,4867921,3763936,6232915,2017383,2764769,9396105,1
-7.73580644952392,202.210449807578,4079,4769,7209038,1.06419355748221,4867921,14.6585271763615,737510,9.87042512511835,7209038,9904011,3763936,6232915,8375141,929451,6968795,1
-999999,33.3177009844485,1206,3170,7209038,2.5753811863251,2269977,10.2364127268083,737510,7.36373180756345,8757731,9904011,2112836,6232915,8635465,3115109,867268,1
7.17265264045061,679.068502180099,9799,4532,7209038,2.70879999408498,7504877,16.9171620369889,737510,-4.87141434568912,8757731,4867921,2993368,6232915,9334189,5352159,9006295,1
65.0638969434103,45.0163596954383,6666,2787,7209038,2.60515312803909,7504877,18.3597086975351,737510,2.45577948400751,8757731,5387199,3358978,6232915,4149367,8311837,9396105,1
-8.97427277166632,1049.42277832241,7423,9220,7209038,1.33599189901724,2269977,14.4026975310408,737510,-7.01992114074528,7209038,2284057,9084988,6232915,8375141,5549065,5643558,1
-3.7977267426569,24.249770813207,7675,4532,7209038,1.65735497465357,2430280,13.7223230069503,737510,6.37904026079923,8757731,4430092,8360801,6232915,2017383,6714701,7425226,1
52.9055624651977,1011.39278028245,2913,2649,7209038,1.39872963400558,8474487,16.9705117680132,737510,16.515580273699,7209038,2430280,1222159,6232915,3652985,2764769,4485643,1
-5.85154049137595,1262.25533348165,3612,5096,7209038,1.6550376759842,7504877,14.1028446424752,737510,17.920712728519,8757731,2430280,1961711,6232915,5478188,6714701,4674785,1
-999999,1464.33366929241,2141,4290,7209038,1.76121871266514,9913031,13.8449824252166,737510,18.8958895718679,8757731,2269977,1097021,6232915,5646929,879353,6354820,1
14.6140119928944,1385.94441998457,2571,8699,7209038,2.01061557466164,2430280,16.6360804089345,737510,-8.87249483494088,8757731,2269977,4429547,6232915,4149367,5352159,3040826,1
-999999,760.429163207803,6057,1699,7209038,1.25201046047732,4430092,12.3584961844608,737510,14.9271411215886,7209038,4430092,263872,6232915,5646929,3177513,262385,1
-2.44183639201766,1059.60171374388,9248,3111,7209038,1.15096089150757,2284057,14.2327377479523,737510,-7.19804929569364,8757731,5387199,1097021,6232915,2017383,1593549,9006295,1
-999999,1373.75480312073,4952,4290,7209038,1.94876848254353,5387199,15.479586601723,737510,18.3599801314995,7209038,7504877,6792471,6232915,2017383,1425618,6956414,1
-8.95739671113345,1488.82331968675,8271,4134,7209038,1.52917909109965,4867921,13.9318902650848,737510,18.8851758372039,7209038,2284057,4492764,6232915,4766724,1425618,600131,1
-999999,1074.01664439824,9198,7316,7209038,1.46149214636534,4430092,11.0629491950385,737510,16.8177467025816,7209038,5387199,105561,6232915,4766724,8268867,3183130,1
7.15308031358517,377.817368929549,3421,2638,7209038,2.19239877304062,5387199,13.955269199796,737510,-2.43608754128218,8757731,4867921,1222159,6232915,5478188,3680575,5643558,1
102.912505303541,846.786349699347,1592,9476,7209038,1.31785115785897,2269977,19.5449475292116,737510,-5.86706581758335,7209038,2430280,7886511,6232915,6823426,3115109,5745391,1
22.4122874674876,589.751835429236,2817,7770,7209038,2.71010967576876,2430280,12.8999880421907,737510,-4.27411407232285,8757731,4430092,6513962,6232915,3613497,8268867,9589370,1
-9.09361090364281,-999999,6497,8285,7209038,1.47490759147331,8512316,14.6663156570867,737510,-0.399104594253004,8757731,2284057,7220490,6232915,4766724,30006,9006295,1
-6.80840109926938,71.8523083317741,4176,3394,7209038,2.59422339731827,2284057,13.3116158470511,737510,8.23760263621807,8757731,4430092,8955405,6232915,8635465,9050983,9916940,1
-15.3477680232662,405.340496924209,2435,6266,7209038,1.15697118360549,9913031,12.9377283831127,737510,12.4156428640708,8757731,7504877,8955405,6232915,7746634,9485416,9143813,1
-2.85597285946146,892.925219499749,7815,3843,7209038,2.08379226503894,2269977,16.2744225352071,737510,15.8894821070135,8757731,2284057,7355780,6232915,3613497,879353,9143813,1
58.0796748170296,-999999,6012,3394,7209038,2.43388923909515,7504877,12.5886220065877,737510,6.44887530943379,7209038,2430280,7698602,6232915,2368609,1593549,5643558,1
-57.6065410869455,3.72132914681728,5313,7770,7209038,1.08155867224559,9913031,12.1706465352327,737510,3.37863747263327,8757731,2284057,7415635,6232915,4149367,929451,3340044,1
57.3841562363551,299.904627436142,3748,7118,7209038,1.05120089557022,2269977,18.2746617891826,737510,11.2057302216999,8757731,7504877,6681458,6232915,2017383,2380241,5842916,1
-5.41477620395113,655.293318008538,1243,6266,7209038,2.48123286245391,8512316,16.988277467899,737510,14.4528219755739,7209038,5387199,376432,6232915,7746634,5818999,5914307,1
-0.81948103293379,-999999,4266,7213,7209038,2.54029813269153,4867921,13.9771120832302,737510,-2.62171527836472,7209038,4430092,7355780,6232915,6823426,8268867,3034084,1
-13.3275036655502,342.197755350505,3238,8699,7209038,2.07735637947917,5387199,19.7047766158357,737510,-2.02812783885747,7209038,9913031,5289215,6232915,5646929,2380241,3034084,1
-55.3126588692299,-999999,1779,7770,7209038,1.77627288270742,4867921,17.3607580154203,737510,-8.97876341128722,8757731,7504877,4867147,6232915,4766724,8268867,604184,1
-999999,1452.15764999859,5720,5195,7209038,1.93883540621027,2269977,19.4330955320038,737510,18.8807457778603,8757731,2430280,1031188,6232915,5646929,8483679,604184,1
127.296150004089,-999999,6210,1699,7209038,1.24497296940535,4430092,18.6238567833789,737510,14.9740273156203,7209038,5387199,8920550,6232915,2017383,7334275,9948498,1
-9.40648617500387,172.99410726862,9880,4532,7209038,2.67877841182053,4430092,14.4756035530008,737510,-0.169178254436702,7209038,9904011,1031188,6232915,1344208,2764769,5590216,1
122.457132697161,18.3365438726179,7841,9695,7209038,1.53474106872454,4430092,18.4501533326693,737510,6.74581402912736,7209038,2284057,376432,6232915,7746634,7568842,9916940,1
-57.4117013909732,308.612645848534,8017,2967,7209038,1.39020218886435,9913031,10.5727400118485,737510,11.4195909397677,8757731,4867921,2271661,6232915,1344208,8033942,368151,1
49.0267540501183,234.184174194578,9099,2303,7209038,1.50260031502694,8474487,11.6828799969517,737510,10.5908667598851,7209038,5387199,4492764,6232915,5339430,8033942,9298953,1
-26.7463876573088,-999999,9082,3641,7209038,1.77826581522822,9913031,12.2072976897471,737510,-7.314973694738,7209038,2269977,1725155,6232915,1344208,5549065,3951130,1
42.8337707522154,190.374357877884,5507,7641,7209038,2.68719921074808,2269977,10.5656505818479,737510,-0.592842514161021,7209038,8474487,9185365,6232915,1344208,7983826,8271929,1
-18.6418257544912,764.686781241195,8689,9324,7209038,2.96119486261159,4867921,11.380104534328,737510,-5.32658955315128,7209038,4430092,5117866,6232915,2368609,7024981,9916940,1
9.22758448249603,799.060264484798,7241,7770,7209038,1.61263938853517,9913031,15.3926586965099,737510,-5.61851505655795,7209038,4867921,9156899,6232915,7746634,5549065,5914307,1
-999999,10.8888762927453,3320,8787,7209038,1.54083355609328,4430092,12.3039996344596,737510,3.34795265225694,7209038,4867921,6647604,6232915,5478188,5549065,600131,1
-18.8421610962203,579.860055988409,4460,9324,7209038,2.24587519420311,4867921,14.0918556903489,737510,-4.09311196533963,7209038,9913031,5289215,6232915,1344208,5352159,3340044,1
-10.956638149783,1167.33324414007,4710,4412,7209038,2.24770360253751,5387199,18.1651163543575,737510,17.4537734570913,7209038,2284057,1097021,6232915,4149367,6714701,3973109,1
-2.65658809804402,333.056491711255,4520,3399,7209038,1.11158043751493,8512316,16.4258417556994,737510,-1.90927465213463,7209038,9913031,2993368,6232915,8635465,7568842,3973109,1
-10.2664256800489,6.68186347413329,3725,9476,7209038,2.49093442037702,9913031,13.6339188064449,737510,3.79052193136886,8757731,2284057,7415635,6232915,7746634,3680575,5643558,1
186.776829840974,93.7080481061064,3097,9351,7209038,1.62167672347277,2430280,19.4431156059727,737510,1.14277888322249,7209038,7504877,6792471,6232915,1344208,5818999,2343987,1
-26.6783525272986,1098.1401415249,5537,4134,7209038,1.0850328640081,8512316,17.2238120646216,737510,16.9419444841333,7209038,5387199,1031188,6232915,3652985,30006,9197038,1
-4.54645950188112,23.8209315255381,7685,5096,7209038,2.13460508687422,2284057,15.8741435874254,737510,7.0050603360869,7209038,8474487,6145891,6232915,7746634,2380241,1464137,1
7.87371607749142,1481.76557542843,8507,2638,7209038,1.03279156563804,4867921,14.3730389815755,737510,-9.38047550152987,7209038,4867921,3763936,6232915,5478188,5818999,5590216,1
-4.14166669192557,43.4584829695306,7945,7023,7209038,2.75173058873042,5387199,13.0822160723619,737510,7.57030920358375,8757731,4867921,7698602,6232915,1344208,7983826,3040826,1
-59.3859651537933,-999999,8652,4412,7209038,2.05496708769351,9913031,17.8752810042351,737510,12.458488016855,8757731,8474487,9084988,6232915,4766724,2380241,2848016,1
137.925156767332,-999999,6734,4769,7209038,1.21891271229833,2430280,19.1367737576365,737510,-3.19398946594447,7209038,7504877,6647604,6232915,3652985,7334275,3405415,1
-70.5502084216561,-16.8428184124492,1037,3170,7209038,2.6145080649294,9913031,18.6138474778272,737510,4.6302673779428,8757731,2284057,4867147,6232915,1344208,3680575,368151,1
-16.8127040919723,19.3265104245875,6787,4532,7209038,2.61815448757261,9913031,15.5677189328708,737510,2.82349080312997,8757731,9913031,8920550,6232915,5339430,1593549,5643558,1
-999999,29.0770477724923,7957,2787,7209038,1.02201875252649,8474487,17.9812903725542,737510,6.98714416474104,8757731,7504877,5289215,6232915,5339430,7983826,5842916,1
-17.1330652921145,-999999,5934,9220,7209038,2.36681460123509,2269977,15.1787542831153,737510,-8.06049205595627,8757731,9904011,7355780,6232915,7746634,2380241,1464137,1
-5.25507170287226,390.419171223458,9001,4532,7209038,1.88061448838562,4867921,13.8328459695913,737510,12.3903338820674,7209038,7504877,8360801,6232915,5478188,6714701,5643558,1
8.92690048244941,658.615479559594,8927,2649,7209038,2.80617020698264,2269977,15.144157698378,737510,14.3774112639949,7209038,7504877,5591630,6232915,2368609,6714701,3183130,1
-102.815344429391,1045.65323232265,5478,5096,7209038,1.78809760930017,8512316,19.6815197006799,737510,-6.94011989748105,7209038,9904011,862238,6232915,7746634,5679381,2556609,1
-55.8359612149574,1401.50825622055,9389,4290,7209038,1.00850857328624,9913031,18.4386642207392,737510,-9.00511129526421,7209038,4867921,3358978,6232915,5646929,5352159,6373570,1
132.744993890261,-999999,9748,8699,7209038,2.92675995826721,8474487,19.0291339391842,737510,10.3977447212674,8757731,7504877,1031188,6232915,1344208,1593549,9006295,1
-78.2360631840203,-999999,1461,1699,7209038,2.93387048505247,4867921,17.6481322920881,737510,-7.58378044934943,8757731,9904011,6792471,6232915,5646929,5549065,600131,1
-5.63464502546347,1552.62485663212,1867,3111,7209038,2.49858692334965,9913031,12.96241578646,737510,-9.63557479903102,8757731,2269977,5117866,6232915,6823426,7568842,4674785,1
-6.77875607048657,1325.94570483401,1021,4290,7209038,1.8000827790238,5387199,11.7539413599297,737510,-8.49535362329334,8757731,2269977,1097021,6232915,5646929,5818999,1656955,1
-999999,865.161048146769,4366,4134,7209038,1.83421315951273,2269977,11.8825869937427,737510,-5.80035609425977,7209038,4867921,6054572,6232915,9334189,5549065,600131,1
109.236387723281,1045.33538945273,7485,7316,7209038,2.64523304020986,4430092,10.8753793756478,737510,-7.08405991084874,7209038,4430092,5605410,6232915,7746634,2764769,9143813,1
-96.4322917733358,840.404599888871,8006,2638,7209038,2.00971998320892,8512316,19.6863024472259,737510,-5.85923163685948,8757731,4430092,1031188,6232915,1344208,3115109,1685883,1
-9.45539822022714,126.217881834822,4589,9476,7209038,2.39251391589642,2430280,14.3793215812184,737510,9.18876650743186,8757731,2269977,6513962,6232915,6823426,7568842,4318676,1
2.19542633733036,-999999,2128,7770,7209038,2.87499909382313,2430280,13.9335239189677,737510,6.05714109260589,8757731,4867921,862238,6232915,2368609,929451,1656955,1
-48.3503417767169,1098.79338258537,6028,8285,7209038,1.51194290537387,4867921,10.2826765109785,737510,-7.43933110265061,7209038,2284057,9156899,6232915,2368609,3177513,9948498,1
-34.1292702992947,819.642315876224,2844,3394,7209038,2.06160860741511,8512316,17.2094157291576,737510,15.5584092182107,7209038,7504877,7256114,6232915,7746634,524706,6224076,1
-999999,122.962293004179,3202,6266,7209038,1.1838044738397,5387199,19.8401078931056,737510,8.69874563300982,7209038,2284057,4492764,6232915,9334189,929451,2848016,1
37.2939045517254,883.381253307347,6724,3843,7209038,2.06251996941864,8474487,12.8195022023283,737510,-5.96737479092553,7209038,7504877,9156899,6232915,8375141,929451,5643558,1
78.5903527775362,-9.95424297493153,3025,3394,7209038,2.84882957441732,4430092,11.1083596106619,737510,4.30017424980178,8757731,2430280,6054572,6232915,3613497,7983826,9985099,1
-24.0642619290942,582.182230359169,7127,7770,7209038,1.43582593277097,2269977,13.7485759798437,737510,-3.94785099197179,7209038,9904011,5289215,6232915,3652985,6714701,1367114,1
79.8222328746165,112.136901858699,3226,7118,7209038,2.72217226494104,2269977,18.8493350334466,737510,0.840492795687169,7209038,8474487,376432,6232915,1344208,6714701,3034084,1
20.0059755536371,-999999,8150,6266,7209038,2.13228346966207,7504877,13.7675097119063,737510,10.4702800139785,8757731,7504877,8955405,6232915,8375141,879353,7425226,1
175.165814971668,33.9537756149196,4012,7213,7209038,1.79496211512014,4430092,19.1211916902103,737510,2.4481020309031,7209038,8474487,9957164,6232915,4149367,5679381,9589370,1
22.9521419994879,441.988160840283,9478,8699,7209038,2.20924056880176,2269977,12.5483917305246,737510,-2.89417262421921,7209038,4867921,9480035,6232915,8635465,929451,2343987,1
141.355974318033,16.9404227301603,7014,7770,7209038,1.75275587337092,4430092,10.3256440302357,737510,6.01829282939434,7209038,4867921,9480035,6232915,4766724,3680575,3973109,1
102.682295211893,105.739896066071,7335,5195,7209038,2.62695317063481,2430280,11.1063467012718,737510,0.958957355469465,8757731,9904011,4429547,6232915,3652985,8268867,6764411,1
-120.653895747059,9.51580142592034,7257,1699,7209038,1.58457796275616,8512316,10.9161778865382,737510,6.43456554971635,8757731,9913031,1725155,6232915,4149367,9485416,5745391,1
-12.1765106462554,903.879417292295,5379,4532,7209038,1.63986442843452,2430280,15.4347970942035,737510,15.9063952788711,7209038,2284057,2993368,6232915,2017383,2380241,3973109,1
-999999,516.834243567383,1156,9695,7209038,1.83399017201737,9913031,13.4677853458561,737510,13.2399034081027,7209038,7504877,3358978,6232915,4149367,30006,9143813,1
18.3567388172274,1276.61019935938,4492,2967,7209038,2.55177321657538,2284057,14.0733435167931,737510,18.0025686416775,7209038,4430092,105561,6232915,1344208,3115109,4053502,1
-160.573827518258,35.9359571127734,3176,2303,7209038,2.28102417988703,4867921,19.480427314993,737510,6.94078925764188,8757731,9904011,5605410,6232915,7746634,5679381,4674785,1
10.4162616973635,770.592118198549,1328,3641,7209038,1.52104438608512,4430092,15.643252748996,737510,15.1254230947234,8757731,8474487,6792471,6232915,8635465,7983826,2281379,1
-54.9926887203793,898.147074826138,4444,7641,7209038,1.62536578811705,4867921,16.7990919435397,737510,15.951306479983,8757731,2430280,7886511,6232915,9334189,7024981,9288710,1
48.6681209072137,22.5211188855646,4106,9324,7209038,2.46978104813024,4430092,11.9602547376417,737510,6.03764449246228,8757731,5387199,4867147,6232915,2368609,30006,1464137,1
-182.578147145969,-999999,6509,7770,7209038,2.55132081452757,2284057,19.5432509295642,737510,4.34954150114208,7209038,2430280,2749859,6232915,4149367,879353,4485643,1
-81.0808143094654,1484.70742440005,8553,8787,7209038,2.19612101977691,2284057,11.12448399188,737510,-9.2203076207079,8757731,9913031,9084988,6232915,8375141,3680575,9197038,1
-999999,465.428882289767,2825,9324,7209038,1.23321391735226,9913031,16.9353844737634,737510,-3.04972399026155,8757731,7504877,5117866,6232915,9334189,6289800,604184,1
10.1168633586548,122.764934212082,7611,4412,7209038,1.48387995641679,4430092,14.7300367546268,737510,0.634844596497715,7209038,4867921,2993368,6232915,6823426,30006,5914307,1
-999999,1129.21910662693,1338,3399,7209038,1.52869397960603,7504877,18.6521284491755,737510,-7.59354257257655,7209038,9904011,1961711,6232915,7746634,3177513,5590216,1
206.368472507423,1374.66305778981,8459,9476,7209038,1.57044137362391,4430092,19.2736843205057,737510,18.3723931643181,7209038,8474487,4986451,6232915,4149367,5818999,9985099,1
-999999,3.13526078011449,2594,9351,7209038,2.06764411134645,8474487,16.0422484623268,737510,2.989257494919,7209038,5387199,75427,6232915,5339430,4045517,1685883,1
138.048842454291,-1.80019164974585,2729,4134,7209038,1.79378873575479,2430280,10.7451883493923,737510,5.15603472944349,7209038,5387199,2372516,6232915,2017383,524706,4324002,1
-15.2375737916553,1175.7464127309,7625,5096,7209038,2.28828168381006,5387199,15.71772727184,737510,17.3998173023574,7209038,5387199,3153096,6232915,2017383,7983826,5842916,1
7.66202803037169,-999999,5371,2638,7209038,1.28738078149036,5387199,13.0414010304958,737510,11.4704818464816,8757731,8474487,2993368,6232915,5339430,8033942,6956414,1
-14.362417954203,127.990634074638,3245,7023,7209038,2.73253078153357,4867921,14.9017065670341,737510,0.34227481810376,7209038,9904011,9185365,6232915,3613497,929451,9288710,1
-5.77615396065381,-0.988866036694918,4324,4412,7209038,1.91528985230252,7504877,15.9637831267901,737510,4.8039840743877,8757731,2430280,6513962,6232915,8375141,2764769,1367114,1
-999999,334.410211435671,6220,4769,7209038,2.79904679907486,9913031,12.7825491619296,737510,-1.91520137013867,7209038,7504877,5117866,6232915,2368609,8483679,9288710,1
94.7238163807186,526.291095605321,1094,3170,7209038,2.55935454834253,2269977,19.5327877625823,737510,13.3987070643343,8757731,8474487,8920550,6232915,2368609,3177513,604184,1
8.12800608416086,-999999,2826,4532,7209038,2.63109349599108,2430280,16.2178746541031,737510,-5.53438022965565,8757731,9913031,8955405,6232915,5478188,7024981,3951130,1
3.89603128761809,-999999,4588,2787,7209038,2.99399308301508,4867921,15.3167221066542,737510,17.3156721168198,8757731,5387199,6792471,6232915,2368609,1593549,867268,1
